,Department,Direction,Date,Network
50,Administration,source,2014-01-09 13:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Rachel Pantanal', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1]]"
51,Administration,source,2014-01-09 14:00:00,"[['Rachel Pantanal', 'Hennie Osvaldo', 1]]"
52,Administration,source,2014-01-09 15:00:00,[]
53,Administration,source,2014-01-09 16:00:00,"[['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1]]"
54,Administration,source,2014-01-09 17:00:00,[]
55,Administration,source,2014-01-09 18:00:00,[]
56,Administration,source,2014-01-09 19:00:00,[]
57,Administration,source,2014-01-09 20:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1]]"
58,Administration,source,2014-01-09 21:00:00,[]
59,Administration,source,2014-01-09 22:00:00,[]
60,Administration,source,2014-01-10 08:00:00,[]
61,Administration,source,2014-01-10 09:00:00,"[['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1]]"
62,Administration,source,2014-01-10 10:00:00,[]
63,Administration,source,2014-01-10 11:00:00,[]
64,Administration,source,2014-01-10 12:00:00,"[['Mat Bramar', 'Varro Awelon', 1]]"
65,Administration,source,2014-01-10 13:00:00,"[['Cornelia Lais', 'Ruscella Mies', 11], ['Cornelia Lais', 'Carla Forluniau', 11], ['Cornelia Lais', 'Rachel Pantanal', 11], ['Cornelia Lais', 'Mat Bramar', 11], ['Cornelia Lais', 'Linda Lagos', 11], ['Cornelia Lais', 'Anda Ribera', 11], ['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1]]"
66,Administration,source,2014-01-10 14:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Mat Bramar', 'Ruscella Mies', 10], ['Mat Bramar', 'Cornelia Lais', 10], ['Mat Bramar', 'Carla Forluniau', 10], ['Mat Bramar', 'Rachel Pantanal', 10], ['Mat Bramar', 'Varro Awelon', 11], ['Mat Bramar', 'Linda Lagos', 10], ['Mat Bramar', 'Anda Ribera', 10]]"
67,Administration,source,2014-01-10 15:00:00,"[['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
68,Administration,source,2014-01-10 16:00:00,"[['Cornelia Lais', 'Ruscella Mies', 11], ['Cornelia Lais', 'Carla Forluniau', 11], ['Cornelia Lais', 'Rachel Pantanal', 11], ['Cornelia Lais', 'Mat Bramar', 11], ['Cornelia Lais', 'Linda Lagos', 11], ['Cornelia Lais', 'Anda Ribera', 11], ['Rachel Pantanal', 'Albina Hafon', 1], ['Anda Ribera', 'Ruscella Mies', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1]]"
69,Administration,source,2014-01-10 17:00:00,"[['Anda Ribera', 'Ruscella Mies', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
70,Administration,source,2014-01-10 18:00:00,"[['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1]]"
71,Administration,source,2014-01-10 19:00:00,"[['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
72,Administration,source,2014-01-10 20:00:00,[]
73,Administration,source,2014-01-10 21:00:00,[]
74,Administration,source,2014-01-10 22:00:00,[]
75,Administration,source,2014-01-13 08:00:00,[]
76,Administration,source,2014-01-13 09:00:00,"[['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1]]"
77,Administration,source,2014-01-13 10:00:00,"[['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
78,Administration,source,2014-01-13 11:00:00,[]
79,Administration,source,2014-01-13 12:00:00,"[['Cornelia Lais', 'Felix Balas', 1], ['Cornelia Lais', 'Lidelse Dedos', 1], ['Cornelia Lais', 'Adra Nubarron', 1], ['Cornelia Lais', 'Marin Onda', 1], ['Cornelia Lais', 'Kanon Herrero', 1], ['Cornelia Lais', 'Cecilia Morluniau', 1], ['Cornelia Lais', 'Gustav Cazar', 1], ['Cornelia Lais', 'Felix Resumir', 1], ['Cornelia Lais', 'Lucas Alcazar', 1], ['Cornelia Lais', 'Willem Vasco-Pais', 1], ['Cornelia Lais', 'Valeria Morlun', 1], ['Cornelia Lais', 'Nils Calixto', 1], ['Cornelia Lais', 'Varro Awelon', 1], ['Cornelia Lais', 'Dante Coginian', 1], ['Cornelia Lais', 'Bertrand Ovan', 1], ['Cornelia Lais', 'Ingrid Barranco', 1], ['Cornelia Lais', 'Hideki Cocinaro', 1], ['Cornelia Lais', 'Linnea Bergen', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Dylan Scozzese', 1], ['Cornelia Lais', 'Sten Sanjorge Jr', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Cornelia Lais', 'Varja Lagos', 1], ['Cornelia Lais', 'Isia Vann', 1], ['Cornelia Lais', 'Claudio Hawelon', 1], ['Cornelia Lais', 'Orhan Strum', 1], ['Cornelia Lais', 'Irene Nant', 1], ['Cornelia Lais', 'Henk Mies', 1], ['Cornelia Lais', 'Adan Morlun', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Edvard Vann', 1], ['Cornelia Lais', 'Emile Arpa', 1], ['Cornelia Lais', 'Birgitta Frente', 1], ['Cornelia Lais', 'Hennie Osvaldo', 1], ['Cornelia Lais', 'Minke Mies', 1], ['Cornelia Lais', 'Benito Hawelon', 1], ['Cornelia Lais', 'Inga Ferro', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Stenig Fusil', 1], ['Cornelia Lais', 'Isak Baza', 1], ['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Brand Tempestad', 1], ['Cornelia Lais', 'Isande Borrasca', 1], ['Cornelia Lais', 'Loreto Bodrogi', 1], ['Cornelia Lais', 'Lars Azada', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Ada Campo-Corrente', 1], ['Cornelia Lais', 'Albina Hafon', 1], ['Cornelia Lais', 'Elsa Orilla', 1], ['Cornelia Lais', 'Kare Orilla', 1], ['Cornelia Lais', 'Axel Calzas', 1], ['Cornelia Lais', 'Sven Flecha', 1], ['Cornelia Lais', 'Vira Frente', 1], ['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1]]"
80,Administration,source,2014-01-13 13:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Rachel Pantanal', 'Ruscella Mies', 1], ['Rachel Pantanal', 'Cornelia Lais', 1], ['Rachel Pantanal', 'Carla Forluniau', 1], ['Rachel Pantanal', 'Mat Bramar', 1], ['Rachel Pantanal', 'Linda Lagos', 1], ['Rachel Pantanal', 'Anda Ribera', 1], ['Mat Bramar', 'Felix Balas', 1], ['Mat Bramar', 'Lidelse Dedos', 1], ['Mat Bramar', 'Adra Nubarron', 1], ['Mat Bramar', 'Marin Onda', 1], ['Mat Bramar', 'Kanon Herrero', 1], ['Mat Bramar', 'Cecilia Morluniau', 1], ['Mat Bramar', 'Gustav Cazar', 1], ['Mat Bramar', 'Felix Resumir', 1], ['Mat Bramar', 'Lucas Alcazar', 1], ['Mat Bramar', 'Willem Vasco-Pais', 1], ['Mat Bramar', 'Valeria Morlun', 1], ['Mat Bramar', 'Nils Calixto', 1], ['Mat Bramar', 'Varro Awelon', 1], ['Mat Bramar', 'Dante Coginian', 1], ['Mat Bramar', 'Bertrand Ovan', 1], ['Mat Bramar', 'Ingrid Barranco', 1], ['Mat Bramar', 'Hideki Cocinaro', 1], ['Mat Bramar', 'Linnea Bergen', 1], ['Mat Bramar', 'Dylan Scozzese', 1], ['Mat Bramar', 'Sten Sanjorge Jr', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Mat Bramar', 'Varja Lagos', 1], ['Mat Bramar', 'Isia Vann', 1], ['Mat Bramar', 'Claudio Hawelon', 1], ['Mat Bramar', 'Orhan Strum', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Irene Nant', 1], ['Mat Bramar', 'Henk Mies', 1], ['Mat Bramar', 'Adan Morlun', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Edvard Vann', 1], ['Mat Bramar', 'Emile Arpa', 1], ['Mat Bramar', 'Birgitta Frente', 1], ['Mat Bramar', 'Hennie Osvaldo', 1], ['Mat Bramar', 'Minke Mies', 1], ['Mat Bramar', 'Benito Hawelon', 1], ['Mat Bramar', 'Inga Ferro', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Stenig Fusil', 1], ['Mat Bramar', 'Isak Baza', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Brand Tempestad', 1], ['Mat Bramar', 'Isande Borrasca', 1], ['Mat Bramar', 'Loreto Bodrogi', 1], ['Mat Bramar', 'Lars Azada', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Ada Campo-Corrente', 1], ['Mat Bramar', 'Albina Hafon', 1], ['Mat Bramar', 'Elsa Orilla', 1], ['Mat Bramar', 'Kare Orilla', 1], ['Mat Bramar', 'Axel Calzas', 1], ['Mat Bramar', 'Sven Flecha', 1], ['Mat Bramar', 'Vira Frente', 1]]"
81,Administration,source,2014-01-13 14:00:00,"[['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
82,Administration,source,2014-01-13 15:00:00,"[['Cornelia Lais', 'Ruscella Mies', 1], ['Cornelia Lais', 'Carla Forluniau', 1], ['Cornelia Lais', 'Rachel Pantanal', 1], ['Cornelia Lais', 'Mat Bramar', 1], ['Cornelia Lais', 'Linda Lagos', 1], ['Cornelia Lais', 'Anda Ribera', 1], ['Linda Lagos', 'Ruscella Mies', 1], ['Linda Lagos', 'Cornelia Lais', 1], ['Linda Lagos', 'Carla Forluniau', 1], ['Linda Lagos', 'Rachel Pantanal', 1], ['Linda Lagos', 'Mat Bramar', 1], ['Linda Lagos', 'Anda Ribera', 1]]"
83,Administration,source,2014-01-13 16:00:00,"[['Anda Ribera', 'Ruscella Mies', 1], ['Anda Ribera', 'Cornelia Lais', 1], ['Anda Ribera', 'Henk Mies', 10], ['Anda Ribera', 'Carla Forluniau', 1], ['Anda Ribera', 'Rachel Pantanal', 1], ['Anda Ribera', 'Mat Bramar', 1], ['Anda Ribera', 'Linda Lagos', 1]]"
84,Administration,source,2014-01-13 17:00:00,"[['Carla Forluniau', 'Ruscella Mies', 11], ['Carla Forluniau', 'Cornelia Lais', 11], ['Carla Forluniau', 'Rachel Pantanal', 11], ['Carla Forluniau', 'Mat Bramar', 11], ['Carla Forluniau', 'Linda Lagos', 11], ['Carla Forluniau', 'Anda Ribera', 11], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1], ['Anda Ribera', 'Ruscella Mies', 10], ['Anda Ribera', 'Cornelia Lais', 10], ['Anda Ribera', 'Henk Mies', 1], ['Anda Ribera', 'Carla Forluniau', 10], ['Anda Ribera', 'Rachel Pantanal', 10], ['Anda Ribera', 'Mat Bramar', 10], ['Anda Ribera', 'Linda Lagos', 10]]"
85,Administration,source,2014-01-13 18:00:00,"[['Carla Forluniau', 'Ruscella Mies', 1], ['Carla Forluniau', 'Cornelia Lais', 1], ['Carla Forluniau', 'Rachel Pantanal', 1], ['Carla Forluniau', 'Mat Bramar', 1], ['Carla Forluniau', 'Linda Lagos', 1], ['Carla Forluniau', 'Anda Ribera', 1], ['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
86,Administration,source,2014-01-13 19:00:00,"[['Mat Bramar', 'Ruscella Mies', 1], ['Mat Bramar', 'Cornelia Lais', 1], ['Mat Bramar', 'Carla Forluniau', 1], ['Mat Bramar', 'Rachel Pantanal', 1], ['Mat Bramar', 'Linda Lagos', 1], ['Mat Bramar', 'Anda Ribera', 1]]"
87,Administration,source,2014-01-13 20:00:00,[]
88,Administration,source,2014-01-13 21:00:00,[]
89,Administration,source,2014-01-13 22:00:00,[]
90,Administration,source,2014-01-14 08:00:00,[]
91,Administration,source,2014-01-14 09:00:00,[]
